service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
PROJET2025-93-Semaine-06-1011100-93,1,0,1,1,1,0,0,20260107,20260306
PROJET2025-93-Samedi-03-93,0,0,0,0,0,1,0,20260110,20260307
PROJET2024-C34-Dimanche-02-C34,0,0,0,0,0,0,1,20260111,20260308
PROJET2024-C34-Semaine-02-0000100-C34,0,0,0,0,1,0,0,20260109,20260306
PROJET2025-741-Vendredi-03-741,0,0,0,0,1,0,0,20260109,20260306
PROJET2025-741-Lundi-05-741,1,0,0,0,0,0,0,20260112,20260302
PROJET2024-COL-Samedi-02-COL,0,0,0,0,0,1,0,20260110,20260307
PROJET2024-COL-Dimanche-02-COL,0,0,0,0,0,0,1,20260111,20260308
PROJET2024-C45-Samedi-03-C45,0,0,0,0,0,1,0,20260110,20260307
PROJET2026-V-Mercredi-06-V,0,0,1,0,0,0,0,20260107,20260304
PROJET2025-92-Dimanche-23-92,0,0,0,0,0,0,1,20260111,20260308
PROJET2025-92-Samedi-23-92,0,0,0,0,0,1,0,20260110,20260307
PROJET2025-91-Semaine-30-1000000-91,1,0,0,0,0,0,0,20260112,20260302
PROJET2025-91-Semaine-29-91,1,1,1,1,1,0,0,20260217,20260227
PROJET2025-91-Samedi-28-91,0,0,0,0,0,1,0,20260110,20260307
PROJET2025-91-Dimanche-28-91,0,0,0,0,0,0,1,20260111,20260308
PROJET2024-AUR-Semaine-05-0000100-AUR,0,0,0,0,1,0,0,20260109,20260306
PROJET2024-AUR-Samedi-04-AUR,0,0,0,0,0,1,0,20260110,20260307
PROJET2024-AUR-Dimanche-04-AUR,0,0,0,0,0,0,1,20260111,20260308
PROJET2024-C32-Week-end-02-C32,0,0,0,0,0,1,1,20260110,20260308
PROJET2025-742-Lundi-06-742,1,0,0,0,0,0,0,20260112,20260302
PROJET2025-742-Vendredi-03-742,0,0,0,0,1,0,0,20260109,20260306
PROJET2024-C43-Semaine-02-1000000-C43,1,0,0,0,0,0,0,20260112,20260302
PROJET2025-NVBOR-Samedi-02-NBOR,0,0,0,0,0,1,0,20260207,20260307
PROJET2025-NVBOR-Dimanche-02-NBOR,0,0,0,0,0,0,1,20260208,20260308
PROJET2024-C36-Semaine-03-1000000-C36,1,0,0,0,0,0,0,20260107,20260304
PROJET2024-C40-Semaine-02-0001000-C40,0,0,0,1,0,0,0,20260108,20260305
PROJET2025-745-Lundi-02-745,1,0,0,0,0,0,0,20260112,20260302
