service_id,date,exception_type
PROJET2025-63-Semaine-65-1101100-63,20260217,2
PROJET2025-63-Semaine-65-1101100-63,20260219,2
PROJET2025-63-Semaine-65-1101100-63,20260220,2
PROJET2025-63-Semaine-65-1101100-63,20260223,2
PROJET2025-63-Semaine-65-1101100-63,20260224,2
PROJET2025-63-Semaine-65-1101100-63,20260226,2
PROJET2025-63-Semaine-65-1101100-63,20260227,2
JANV2026-L2-Semaine-09-L2,20260109,2
JANV2026-L2-Semaine-09-L2,20260116,2
JANV2026-L2-Semaine-09-L2,20260123,2
JANV2026-L2-Semaine-09-L2,20260130,2
JANV2026-L2-Semaine-09-L2,20260206,2
JANV2026-L2-Semaine-09-L2,20260213,2
JANV2026-L2-Semaine-09-L2,20260216,2
JANV2026-L2-Semaine-09-L2,20260217,2
JANV2026-L2-Semaine-09-L2,20260218,2
JANV2026-L2-Semaine-09-L2,20260219,2
JANV2026-L2-Semaine-09-L2,20260220,2
JANV2026-L2-Semaine-09-L2,20260223,2
JANV2026-L2-Semaine-09-L2,20260224,2
JANV2026-L2-Semaine-09-L2,20260225,2
JANV2026-L2-Semaine-09-L2,20260226,2
JANV2026-L2-Semaine-09-L2,20260227,2
JANV2026-B-Semaine-03-B,20260109,2
JANV2026-B-Semaine-03-B,20260116,2
JANV2026-B-Semaine-03-B,20260123,2
JANV2026-B-Semaine-03-B,20260130,2
JANV2026-B-Semaine-03-B,20260206,2
JANV2026-B-Semaine-03-B,20260213,2
JANV2026-B-Semaine-03-B,20260216,2
JANV2026-B-Semaine-03-B,20260217,2
JANV2026-B-Semaine-03-B,20260218,2
JANV2026-B-Semaine-03-B,20260219,2
JANV2026-B-Semaine-03-B,20260220,2
JANV2026-B-Semaine-03-B,20260223,2
JANV2026-B-Semaine-03-B,20260224,2
JANV2026-B-Semaine-03-B,20260225,2
JANV2026-B-Semaine-03-B,20260226,2
JANV2026-B-Semaine-03-B,20260227,2
JANV2026-L1-Semaine-07-L1,20260109,2
JANV2026-L1-Semaine-07-L1,20260116,2
JANV2026-L1-Semaine-07-L1,20260123,2
JANV2026-L1-Semaine-07-L1,20260130,2
JANV2026-L1-Semaine-07-L1,20260206,2
JANV2026-L1-Semaine-07-L1,20260213,2
JANV2026-L1-Semaine-07-L1,20260216,2
JANV2026-L1-Semaine-07-L1,20260217,2
JANV2026-L1-Semaine-07-L1,20260218,2
JANV2026-L1-Semaine-07-L1,20260219,2
JANV2026-L1-Semaine-07-L1,20260220,2
JANV2026-L1-Semaine-07-L1,20260223,2
JANV2026-L1-Semaine-07-L1,20260224,2
JANV2026-L1-Semaine-07-L1,20260225,2
JANV2026-L1-Semaine-07-L1,20260226,2
JANV2026-L1-Semaine-07-L1,20260227,2
PROJET2025-61-Semaine-29-61,20260216,2
PROJET2025-61-Semaine-29-61,20260217,2
PROJET2025-61-Semaine-29-61,20260218,2
PROJET2025-61-Semaine-29-61,20260219,2
PROJET2025-61-Semaine-29-61,20260220,2
PROJET2025-61-Semaine-29-61,20260223,2
PROJET2025-61-Semaine-29-61,20260224,2
PROJET2025-61-Semaine-29-61,20260225,2
PROJET2025-61-Semaine-29-61,20260226,2
PROJET2025-61-Semaine-29-61,20260227,2
PROJET2025-NIsola-Semaine-26-NIso,20260112,2
PROJET2025-NIsola-Semaine-26-NIso,20260113,2
PROJET2025-NIsola-Semaine-26-NIso,20260114,2
PROJET2025-NIsola-Semaine-26-NIso,20260115,2
PROJET2025-NIsola-Semaine-26-NIso,20260116,2
PROJET2025-NIsola-Semaine-26-NIso,20260119,2
PROJET2025-NIsola-Semaine-26-NIso,20260120,2
PROJET2025-NIsola-Semaine-26-NIso,20260121,2
PROJET2025-NIsola-Semaine-26-NIso,20260122,2
PROJET2025-NIsola-Semaine-26-NIso,20260123,2
PROJET2025-NIsola-Semaine-26-NIso,20260126,2
PROJET2025-NIsola-Semaine-26-NIso,20260127,2
PROJET2025-NIsola-Semaine-26-NIso,20260128,2
PROJET2025-NIsola-Semaine-26-NIso,20260129,2
PROJET2025-NIsola-Semaine-26-NIso,20260130,2
PROJET2025-NIsola-Semaine-26-NIso,20260202,2
PROJET2025-NIsola-Semaine-26-NIso,20260203,2
PROJET2025-NIsola-Semaine-26-NIso,20260204,2
PROJET2025-NIsola-Semaine-26-NIso,20260205,2
PROJET2025-NIsola-Semaine-26-NIso,20260206,2
PROJET2025-NIsola-Semaine-26-NIso,20260209,2
PROJET2025-NIsola-Semaine-26-NIso,20260210,2
PROJET2025-NIsola-Semaine-26-NIso,20260211,2
PROJET2025-NIsola-Semaine-26-NIso,20260212,2
PROJET2025-NIsola-Semaine-26-NIso,20260213,2
PROJET2026-51-Semaine-10-51,20260216,2
PROJET2026-51-Semaine-10-51,20260217,2
PROJET2026-51-Semaine-10-51,20260218,2
PROJET2026-51-Semaine-10-51,20260219,2
PROJET2026-51-Semaine-10-51,20260220,2
PROJET2026-51-Semaine-10-51,20260223,2
PROJET2026-51-Semaine-10-51,20260224,2
PROJET2026-51-Semaine-10-51,20260225,2
PROJET2026-51-Semaine-10-51,20260226,2
PROJET2026-51-Semaine-10-51,20260227,2
PROJET2025-47-Semaine-10-47,20260107,2
PROJET2025-47-Semaine-10-47,20260114,2
PROJET2025-47-Semaine-10-47,20260121,2
PROJET2025-47-Semaine-10-47,20260128,2
PROJET2025-47-Semaine-10-47,20260204,2
PROJET2025-47-Semaine-10-47,20260211,2
PROJET2025-47-Semaine-10-47,20260216,2
PROJET2025-47-Semaine-10-47,20260217,2
PROJET2025-47-Semaine-10-47,20260218,2
PROJET2025-47-Semaine-10-47,20260219,2
PROJET2025-47-Semaine-10-47,20260220,2
PROJET2025-47-Semaine-10-47,20260223,2
PROJET2025-47-Semaine-10-47,20260224,2
PROJET2025-47-Semaine-10-47,20260225,2
PROJET2025-47-Semaine-10-47,20260226,2
PROJET2025-47-Semaine-10-47,20260227,2
PROJET2025-47-Semaine-10-47,20260304,2
PROJET2026-R-Semaine-19-1101000-R,20260216,2
PROJET2026-R-Semaine-19-1101000-R,20260217,2
PROJET2026-R-Semaine-19-1101000-R,20260219,2
PROJET2026-R-Semaine-19-1101000-R,20260223,2
PROJET2026-R-Semaine-19-1101000-R,20260224,2
PROJET2026-R-Semaine-19-1101000-R,20260226,2
PROJET2025-41-Semaine-05-41,20260216,2
PROJET2025-41-Semaine-05-41,20260217,2
PROJET2025-41-Semaine-05-41,20260218,2
PROJET2025-41-Semaine-05-41,20260219,2
PROJET2025-41-Semaine-05-41,20260220,2
PROJET2025-41-Semaine-05-41,20260223,2
PROJET2025-41-Semaine-05-41,20260224,2
PROJET2025-41-Semaine-05-41,20260225,2
PROJET2025-41-Semaine-05-41,20260226,2
PROJET2025-41-Semaine-05-41,20260227,2
PROJET2026-76-Semaine-92-1110100-76,20260107,2
PROJET2026-76-Semaine-92-1110100-76,20260114,2
PROJET2026-76-Semaine-92-1110100-76,20260121,2
PROJET2026-76-Semaine-92-1110100-76,20260128,2
PROJET2026-76-Semaine-92-1110100-76,20260204,2
PROJET2026-76-Semaine-92-1110100-76,20260211,2
PROJET2026-76-Semaine-92-1110100-76,20260216,2
